submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-22,dep,d28,140631,2608,2.3004811651073594E7,0.0,1.0006806488343546E8
2026-07-23,,d28,140631,50661,4.543956443485124E7,0.0,1.0000378930633055E8
2026-07-23,,d7,140631,135604,2.3697855840712667E7,1.647444028199756E7,1.083876785359726E8
2026-07-23,dep,d7,140631,35525,2.46831935439831E7,1.6551724137931079E7,1.0842637417931063E8
2026-07-23,dep,d28,140631,1412,4.0083851644475885E7,0.0,1.00040363512748E8
2026-07-24,,d7,140631,150620,1.856889317185635E7,1.7072101978488892E7,1.0868692478300384E8
2026-07-24,dep,d7,140631,39249,1.9354860577849105E7,1.728451680297584E7,1.0879327983204658E8
2026-07-24,,d28,140631,51971,4.102577075355489E7,0.0,1.0000527187793188E8
2026-07-24,dep,d28,140631,1624,3.2627040884852257E7,0.0,1.0005033048275866E8
2026-07-25,,d28,140631,63081,3.907934993619322E7,0.0,1.0000652719037415E8
2026-07-25,dep,d7,140631,47462,1.9291498578209914E7,1.5148961274282569E7,1.0772401777118516E8
2026-07-25,,d7,140631,181474,1.8595447062725198E7,1.5450147128514295E7,1.0787482003451712E8
2026-07-25,dep,d28,140631,2152,3.368059836291826E7,0.0,1.0005619747211893E8
2026-07-26,,d7,140631,198652,2.215287139219835E7,2.7295974870628033E7,1.1380596722968844E8
2026-07-26,dep,d7,140631,53540,2.2469511970769517E7,2.6963018304071724E7,1.1363925752827813E8
2026-07-26,,d28,140631,68069,4.215487355678799E7,0.0,1.000028365645448E8
2026-07-26,dep,d28,140631,1821,3.8505126670510754E7,0.0,1.0003717567051066E8
2026-07-27,dep,d7,140631,44557,2.217492775999282E7,2.880355499697011E7,1.1456080512135011E8
2026-07-27,dep,d28,140631,811,5.338844415906289E7,0.0,1.0002382504562274E8
2026-07-27,,d7,140631,165646,2.229800482792221E7,2.9111478695531428E7,1.1471498098991819E8
2026-07-27,,d28,140631,34472,5.671646754560208E7,0.0,1.000014154040378E8
2026-07-28,dep,d7,140631,39795,1.9057517850232437E7,2.6360095489383135E7,1.133373770654607E8
2026-07-28,,d28,140631,33285,5.7911587804386325E7,0.0,1.0000074755691779E8
2026-07-28,,d7,140631,147201,1.88245476178898E7,2.677563331770841E7,1.1354543479503518E8
2026-07-28,dep,d28,140631,761,5.5114803069645226E7,0.0,1.0001187321944806E8
2026-07-29,,d28,140631,36782,5.234299721230497E7,0.0,1.0000181025588611E8
2026-07-29,dep,d28,140631,904,4.763971653539821E7,0.0,1.000261408849557E8
2026-07-29,dep,d7,140631,33055,2.07331247291786E7,2.6531538345182206E7,1.1342321765300253E8
2026-07-29,,d7,140631,118931,2.1010284954023708E7,2.7573971462444592E7,1.1394515874434765E8
2026-07-30,,d28,140631,41807,4.944035182651222E7,0.0,1.0000200164604017E8
2026-07-30,dep,d7,140631,37302,1.7046680446088742E7,2.464211034260895E7,1.1247719042367695E8
2026-07-30,dep,d28,140631,1007,4.3586113129096374E7,0.0,1.0002747029990073E8
2026-07-30,,d7,140631,131737,1.7236464524658963E7,2.56070807745736E7,1.1296034633270809E8
2026-07-31,,d28,140631,34755,5.451562696849372E7,0.0,1.0000138388053524E8
2026-07-31,dep,d7,140631,31432,1.887417826345769E7,2.0953168745227825E7,1.106301556630184E8
2026-07-31,dep,d28,140631,775,4.990557051870968E7,0.0,1.0001883334193549E8
2026-07-31,,d7,140631,111085,1.8869358992960356E7,2.1576270423549566E7,1.109421395827698E8
2026-08-01,,d7,140631,112459,1.5401079699730556E7,1.3217261401933176E7,1.0675682522633141E8
2026-08-01,,d28,140631,39273,4.986819543100862E7,0.0,1.0000232547185096E8
2026-08-01,dep,d28,140631,1027,4.481509039824732E7,0.0,1.0003207876923056E8
2026-08-01,dep,d7,140631,31839,1.5294676847545495E7,1.3090863406514024E7,1.066935383769592E8
2026-08-02,dep,d7,140631,36248,1.5053414827383585E7,1.4582873537850343E7,1.0744058044934916E8
2026-08-02,dep,d28,140631,686,5.617072234256558E7,0.0,1.0001540030320688E8
2026-08-02,,d28,140631,28513,6.03602676694841E7,0.0,1.0000111155697402E8
2026-08-02,,d7,140631,128005,1.492966496682162E7,1.5308777000898423E7,1.0780403671281603E8
2026-08-03,,d7,140631,71807,1.3857400314398296E7,1.7469048978511862E7,1.088856741770578E8
2026-08-03,dep,d7,140631,21222,1.365312017246254E7,1.686928658938834E7,1.0858537612364514E8
2026-08-03,dep,d28,140631,605,5.4535147846281014E7,0.0,1.0001240732561985E8
2026-08-03,,d28,140631,25036,6.0475620376378015E7,0.0,1.0000073845917888E8
