submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-09,,d28,125423,45379,2.1896836073690385E7,0.0,1.0000387503294472E8
2026-07-09,adrev-depositor,d7,125423,1198,2865522.282971614,0.0,1.00139008E8
2026-07-09,dep,d7,125423,37998,1.6659959388362559E7,1.0658455708195146E7,1.019085694767092E8
2026-07-09,dep,d28,125423,1115,2.4310404302242134E7,0.0,1.0002643022062773E8
2026-07-10,dep,d28,125423,1757,2.395201838588504E7,0.0,1.0003085550369965E8
2026-07-10,,d28,125423,69917,2.1369144895762138E7,0.0,1.0000451715857373E8
2026-07-10,dep,d7,125423,46294,1.75351400631615E7,1.0537002635330714E7,1.0188840894526303E8
2026-07-10,,d7,125423,290914,1.6231826483919619E7,9560763.662113205,1.0172632932531251E8
2026-07-10,adrev-depositor,d7,125423,1000,2921759.7729999996,0.0,1.00139008E8
2026-07-11,,d7,125423,275844,2.0005108123258103E7,1.1662678905468322E7,1.0207529882269691E8
2026-07-11,,d28,125423,62544,2.06659894924693E7,0.0,1.0000158468764405E8
2026-07-11,dep,d28,125423,1320,2.2839273631818183E7,0.0,1.0001621759999983E8
2026-07-11,adrev-depositor,d7,125423,1045,3564320.3837320586,0.0,1.00139008E8
2026-07-11,dep,d7,125423,44327,2.1368793731179606E7,1.2880637083493125E7,1.0227750976082304E8
2026-07-12,adrev-depositor,d7,125423,2,1789717.5,0.0,1.00139008E8
2026-07-12,dep,d28,125423,1394,1.8385908268292695E7,0.0,1.0E8
2026-07-12,,d28,125423,68328,1.8698380432911772E7,0.0,1.0E8
2026-07-12,,d7,125423,260980,2.355519659761666E7,1.3933481492834708E7,1.0245230776255661E8
2026-07-12,dep,d7,125423,43102,2.4731745418147672E7,1.4733423043014262E7,1.0258511768511903E8
2026-07-13,dep,d7,125423,35497,2.164865070972194E7,1.4624334450798694E7,1.0256700630250438E8
2026-07-13,,d28,125423,59736,1.8833987439851977E7,0.0,1.0E8
2026-07-13,,d7,125423,227146,2.0851982514510497E7,1.4232255905893113E7,1.0250191164505658E8
2026-07-13,dep,d28,125423,1213,1.908948178235782E7,0.0,1.0E8
2026-07-14,,d28,125423,77204,1.8044618628607314E7,0.0,1.0E8
2026-07-14,,d7,125423,206098,2.0965837815481026E7,1.3511048142145986E7,1.0238217346264409E8
2026-07-14,dep,d28,125423,1643,1.7765909146074217E7,0.0,1.0E8
2026-07-14,dep,d7,125423,32964,2.1835610082150206E7,1.4164543137968667E7,1.0249066966436088E8
2026-07-15,dep,d7,125423,35249,1.849792601583021E7,1.3232715821725436E7,1.0233596346903467E8
2026-07-15,,d28,125423,68762,2.1714396988641977E7,0.0,1.0E8
2026-07-15,dep,d28,125423,1424,2.1474573858146053E7,0.0,1.0E8
2026-07-15,,d7,125423,189335,1.7404337245644003E7,1.26575646341141E7,1.022404742615155E8
2026-07-16,,d7,125423,187879,1.78805829898924E7,1.1949605863348236E7,1.021229357369799E8
2026-07-16,dep,d7,125423,34094,1.922884275599808E7,1.2801079368803887E7,1.0226430122836858E8
2026-07-16,dep,d28,125423,1022,2.1174436104696695E7,0.0,1.0E8
2026-07-16,,d28,125423,51442,2.030936171900396E7,0.0,1.0E8
2026-07-17,dep,d28,125423,1465,2.0293293023208186E7,0.0,1.000263783098976E8
2026-07-17,,d7,125423,210903,1.791610423693361E7,1.055063228119089E7,1.0189067180085629E8
2026-07-17,dep,d7,125423,38552,1.9056194645413972E7,1.1373728989416905E7,1.020273260477278E8
2026-07-17,,d28,125423,64315,1.817481766777583E7,0.0,1.000028767728836E8
2026-07-18,dep,d7,125423,40718,1.888039466850043E7,1.1296232624392176E7,1.0201445974988928E8
2026-07-18,,d28,125423,92109,1.9970196051591065E7,0.0,1.0000695575754802E8
2026-07-18,,d7,125423,221838,1.717452789625306E7,9788223.839017678,1.017640932950351E8
2026-07-18,dep,d28,125423,2744,2.3610612458454836E7,0.0,1.0005146943440211E8
2026-07-19,dep,d7,125423,45794,2.0174709036292963E7,1.0541992400751183E7,1.0188923736873798E8
2026-07-19,dep,d28,125423,4213,2.2290339848801337E7,0.0,1.0004942653311196E8
2026-07-19,,d7,125423,244153,1.8803036492416713E7,9502566.0139339,1.0171666708793235E8
2026-07-19,,d28,125423,137313,1.8744748244907636E7,0.0,1.0000668956955254E8
2026-07-20,,d7,125423,252755,1.8588372120393313E7,1.2744673695871517E7,1.0225493650284259E8
2026-07-20,dep,d7,125423,49968,2.0085586579530973E7,1.4205091258405369E7,1.0249740164713435E8
2026-07-20,,d28,125423,124462,1.9548687513682835E7,0.0,1.0000555084893356E8
2026-07-20,dep,d28,125423,3588,2.2957290977982167E7,0.0,1.0004366276923077E8
2026-07-21,dep,d28,125423,5134,2.2678837702181574E7,0.0,1.0007256358395037E8
2026-07-21,,d28,125423,134308,1.9443718518360782E7,0.0,1.0001124107192431E8
2026-07-21,,d7,125423,339530,1.5230818421747725E7,1.032085529997346E7,1.018525231847789E8
2026-07-21,dep,d7,125423,68439,1.678082174796535E7,1.1833603647043379E7,1.0210367652315179E8
2026-07-22,,d7,125423,284414,1.7696951580903165E7,1.0528173718593342E7,1.0188694312848166E8
2026-07-22,dep,d28,125423,5746,2.3005068171075527E7,0.0,1.0008051142081462E8
2026-07-22,dep,d7,125423,56778,1.886438662647507E7,1.1693965972735915E7,1.0208049324343954E8
2026-07-22,,d28,125423,130491,2.114777578232214E7,0.0,1.0001475077803066E8
2026-07-23,,d7,125423,321884,1.6417671742394809E7,8028358.042027575,1.0147191239736068E8
2026-07-23,,d28,125423,130310,2.1903894432445664E7,0.0,1.0002425252766486E8
