submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-09,,d7,13327,1381530,7051259.654500447,2299718.428119551,9.878433780055453E7
2026-07-09,dep,d7,13327,210973,7601679.755575346,0.0,1.001389948222001E8
2026-07-09,dep,d28,13327,15960,2.5622421002443597E7,6.3336466165413596E7,1.2112969531829582E8
2026-07-10,,d28,13327,590876,2.775667860890948E7,6.6460137152296014E7,1.2215561569130577E8
2026-07-10,dep,d28,13327,15155,2.9206414122929703E7,6.339491916859124E7,1.2114800585100642E8
2026-07-10,dep,d7,13327,234595,7402758.115641859,0.0,1.00139008E8
2026-07-10,,d7,13327,1510710,6891211.926447174,2080452.237689564,9.891351139250822E7
2026-07-10,purchase,d7,13327,2558,9030533.908913208,1.7E8,0.0
2026-07-11,purchase,d7,13327,2363,9113135.054591622,1.7E8,0.0
2026-07-11,,d28,13327,660050,2.744923646804027E7,6.0940610559806116E7,1.203148179473917E8
2026-07-11,,d7,13327,1746042,7422731.668750238,1709695.41397057,9.913190680742843E7
2026-07-11,dep,d28,13327,15292,2.828954329616793E7,5.996272560816104E7,1.1999805250326952E8
2026-07-11,dep,d7,13327,275133,7957488.484780081,0.0,1.00139008E8
2026-07-12,,d28,13327,751734,2.7119376301787596E7,6.131124839371381E7,1.204370827979046E8
2026-07-12,dep,d28,13327,15453,2.7465630416100413E7,6.0920209668025695E7,1.2030673308535552E8
2026-07-12,purchase,d7,13327,3176,8635839.78841309,1.7E8,0.0
2026-07-12,,d7,13327,2016718,7350946.719191258,2015755.3014353034,9.895162131613849E7
2026-07-12,dep,d7,13327,317948,7868008.239639816,0.0,1.00139008E8
2026-07-13,dep,d7,13327,259379,7308344.205066721,0.0,1.00139008E8
2026-07-13,,d28,13327,589605,2.68246214521366E7,6.47693794998346E7,1.2158979316661151E8
2026-07-13,,d7,13327,1726186,6906413.658683955,2232609.9273195374,9.88238824507485E7
2026-07-13,dep,d28,13327,12223,2.744105011511086E7,6.480814857236348E7,1.2160271619078787E8
2026-07-13,purchase,d7,13327,2918,8765582.709389964,1.7E8,0.0
