submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-23,dep,d7,500263133,4294,3.960116173358173E7,7.238006520726584E7,1.1215587454867242E8
2026-07-23,,d7,500263133,19668,4.0403154768100515E7,7.224527150701639E7,1.1213349548749225E8
2026-07-24,dep,d7,500263133,6150,3.697809147560978E7,8.72975609756096E7,1.1463254482211387E8
2026-07-24,,d7,500263133,27234,3.699203641929205E7,8.486010134390827E7,1.1422786672424203E8
2026-07-25,,d7,500263133,32799,2.9548746174029734E7,6.378853013811399E7,1.1072946894819981E8
2026-07-25,dep,d7,500263133,7579,3.042742332787969E7,6.623037340018477E7,1.1113487483625849E8
2026-07-26,,d7,500263133,24069,3.2564380330134213E7,5.791848435747225E7,1.0975489733682343E8
2026-07-26,dep,d7,500263133,5430,3.1774362461694255E7,5.977900552486189E7,1.1006378949539575E8
2026-07-27,,d7,500263133,25434,3.8912465218329854E7,7.487143194149552E7,1.1256950254808499E8
2026-07-27,dep,d7,500263133,5807,3.9878874395729326E7,7.68934045117963E7,1.1290519960048217E8
2026-07-28,,d7,500263133,21747,4.126696458771335E7,7.753897089253686E7,1.1301237945758045E8
2026-07-28,dep,d7,500263133,4754,4.255630550610009E7,7.986537652503166E7,1.1339861986705922E8
2026-07-29,dep,d7,500263133,4329,3.354568137768541E7,5.923769923769925E7,1.0997391937167914E8
2026-07-29,,d7,500263133,19664,3.286569051073027E7,5.852318958502855E7,1.0985529324003263E8
2026-07-30,dep,d7,500263133,4426,3.2931472434252206E7,5.335743334839579E7,1.0899765097153185E8
2026-07-30,,d7,500263133,20403,3.2290072899132468E7,5.296279958829593E7,1.0893213208567351E8
2026-07-31,,d7,500263133,25974,3.675525488650177E7,6.434742434742435E7,1.1082225909848306E8
2026-07-31,dep,d7,500263133,6049,3.761153302479735E7,6.532650024797483E7,1.1098480971796975E8
2026-08-01,dep,d7,500263133,6981,4.271927078899864E7,8.840567253975075E7,1.1481651852743165E8
2026-08-01,,d7,500263133,30632,4.2931984369678766E7,8.815487072342645E7,1.1477487927291723E8
2026-08-02,dep,d7,500263133,7405,3.636936054368667E7,8.070222822417296E7,1.1353755777987847E8
2026-08-02,,d7,500263133,32500,3.623433445104621E7,8.0809846153846E7,1.1355542499643065E8
2026-08-03,,d7,500263133,16313,3.41451643821493E7,6.680071108931526E7,1.1122956488493842E8
2026-08-03,dep,d7,500263133,3678,3.432139182544859E7,6.933115823817278E7,1.1164968119195227E8
