submit_date,model_type,post_install_window,target_game_id,start_count,avg_cost,avg_max_cost,avg_actual_max_cst
2026-07-01,dep,d7,500037988,586,2.041606720648465E7,0.0,1.0007401108532426E8
2026-07-01,,d7,500037988,3014,2.2820579509953577E7,0.0,1.000707953815528E8
2026-07-02,,d7,500037988,6774,2.0862782263064615E7,0.0,1.0012400728432225E8
2026-07-02,dep,d7,500037988,1317,2.0818706366742592E7,0.0,1.0012222571298407E8
2026-07-03,dep,d7,500037988,1420,2.078226664577465E7,0.0,1.0012001676619728E8
2026-07-03,,d7,500037988,7225,1.9333300600830507E7,0.0,1.0012048001328698E8
2026-07-04,,d7,500037988,8400,2.0579221350357167E7,0.0,1.0011832228571437E8
2026-07-04,dep,d7,500037988,1707,2.069365644053894E7,0.0,1.0011913808084352E8
2026-07-05,dep,d7,500037988,1017,2.6955793739429723E7,0.0,1.001170018171092E8
2026-07-05,,d7,500037988,4965,2.5463753310171172E7,0.0,1.0011551802779475E8
2026-07-06,dep,d7,500037988,1063,2.5027863222013205E7,0.0,1.0012266180997176E8
2026-07-06,,d7,500037988,5083,2.5177114751131203E7,0.0,1.0012218920794785E8
2026-07-07,dep,d7,500037988,669,2.7878297067264568E7,0.0,1.0012550199103132E8
2026-07-07,,d7,500037988,3098,2.8895671109425414E7,0.0,1.0012173295803764E8
2026-07-08,dep,d7,500037988,369,3.566850227642277E7,0.0,1.0012393938211378E8
2026-07-08,,d7,500037988,1843,3.381205032664135E7,0.0,1.0012226368312536E8
2026-07-09,dep,d7,500037988,359,3.261362891643455E7,0.0,1.00139008E8
2026-07-09,,d7,500037988,1733,3.1545891753029443E7,0.0,1.0013892778765145E8
2026-07-10,dep,d7,500037988,702,3.05031803831909E7,0.0,1.00139008E8
2026-07-10,,d7,500037988,3349,3.0831404900567368E7,0.0,1.00139008E8
2026-07-11,,d7,500037988,3910,2.931942200562663E7,0.0,1.00139008E8
2026-07-11,dep,d7,500037988,805,2.8919158755279515E7,0.0,1.00139008E8
2026-07-12,dep,d7,500037988,2666,3.0365985862340607E7,0.0,1.00139008E8
2026-07-12,,d7,500037988,12902,2.8774558831343953E7,0.0,1.00139008E8
2026-07-13,dep,d7,500037988,1364,3.381476514809384E7,0.0,1.00139008E8
2026-07-13,,d7,500037988,7081,3.203012322948735E7,0.0,1.00139008E8
2026-07-14,dep,d7,500037988,1034,3.2874065209864583E7,0.0,1.00139008E8
2026-07-14,,d7,500037988,5331,3.123594191352462E7,0.0,1.00139008E8
2026-07-15,,d7,500037988,2776,3.394575287427955E7,0.0,1.00139008E8
2026-07-15,dep,d7,500037988,649,3.361644657473033E7,0.0,1.00139008E8
2026-07-16,,d7,500037988,1791,3.1198136197654888E7,0.0,1.00139008E8
2026-07-16,dep,d7,500037988,434,2.9583616684331775E7,0.0,1.00139008E8
2026-07-17,dep,d7,500037988,590,3.215419632372882E7,0.0,1.00139008E8
2026-07-17,,d7,500037988,2522,3.214620656264872E7,0.0,1.00139008E8
2026-07-18,,d7,500037988,3305,3.417176651709528E7,0.0,1.00139008E8
2026-07-18,dep,d7,500037988,740,3.4532642575675644E7,0.0,1.00139008E8
2026-07-19,dep,d7,500037988,1057,3.068498773604542E7,0.0,1.00139008E8
2026-07-19,,d7,500037988,4518,2.9247749201416537E7,0.0,1.00139008E8
2026-07-20,dep,d7,500037988,688,3.355574422529068E7,0.0,1.00139008E8
2026-07-20,,d7,500037988,2730,3.238006232454216E7,0.0,1.00139008E8
2026-07-21,dep,d7,500037988,777,2.9151088063063074E7,0.0,1.00139008E8
2026-07-21,,d7,500037988,3005,2.7811276973710474E7,0.0,1.00139008E8
2026-07-22,,d7,500037988,2815,3.885033958685611E7,0.0,1.00139008E8
2026-07-22,dep,d7,500037988,718,4.118854082869076E7,0.0,1.00139008E8
