submit_date,campaign_id,target_game_id,app_event_model_version,sdk_event_name,start_count,avg_pred,avg_target_cpe,avg_cost
2026-05-21,66b33400b6cd21cd7ee4d2c4,500080073,unified-user-value-tf2-levcom-ctx1r-1a-model,LEVEL_END_SUCCESS_15,82,0.27924653481707329,1200000.0,335095.81707317079
2026-05-21,66b33400b6cd21cd7ee4d2c4,500080073,unified-user-value-v11-cpe-lc-4-model,LEVEL_END_SUCCESS_15,2,0.21395302500000002,1200000.0,256743.5
2026-05-21,66b75699b6cd21cd7ea540ce,500025671,unified-user-value-tf2-levcom-bhv1p-1b-model,,4434,0.23263946774199359,3100000.0,721182.38655841292
2026-05-21,66b75699b6cd21cd7ea540ce,500025671,unified-user-value-tf2-levcom-ctx1r-1a-model,,534,0.24818248282209729,3100000.0,769365.73782771558
2026-05-21,66b7574c7c210729ed2e6eb4,500104804,unified-user-value-tf2-levcom-bhv1p-1b-model,,18925,0.21316761844232485,3200000.0,682136.41125495452
2026-05-21,66b7574c7c210729ed2e6eb4,500104804,unified-user-value-tf2-levcom-ctx1r-1a-model,,3016,0.19703789407957567,3200000.0,630521.29509283893
2026-05-21,66b7c1b3b9e6748ac743ebd5,500104804,unified-user-value-tf2-levcom-bhv1p-1b-model,,6367,0.34385154189665451,5000000.0,1719257.7769750271
2026-05-21,66b7c1b3b9e6748ac743ebd5,500104804,unified-user-value-tf2-levcom-ctx1r-1a-model,,328,0.36718397428048771,5000000.0,1835919.9542682932
2026-05-21,66ba3568b1bbb1d207634f5d,500104804,unified-user-value-tf2-levcom-bhv1p-1b-model,,7405,0.2682508030541525,891958.13639432855,239306.98474004041
2026-05-21,66ba3568b1bbb1d207634f5d,500104804,unified-user-value-tf2-levcom-ctx1r-1a-model,,647,0.27725831789799094,892581.14374034025,247520.34930448208
2026-05-21,66ba4b2aac0799b2eba599e0,500104804,unified-user-value-tf2-levcom-bhv1p-1b-model,,2540,0.23002710118543321,2200000.0,506059.63622047211
2026-05-21,66ba4b2aac0799b2eba599e0,500104804,unified-user-value-tf2-levcom-ctx1r-1a-model,,182,0.22294051384065941,2200000.0,490469.16483516496
2026-05-21,66ba4b2aac0799b2eba599e0,500104804,unified-user-value-v11-cpe-lc-4-model,,3,0.32024573666666667,2200000.0,704540.66666666663
2026-05-21,66bc6d4744c2e988f37150dc,500114618,unified-user-value-tf2-levcom-bhv1p-1b-model,LEVEL_END_SUCCESS_30,117,0.30598382991453,3900000.0,1193336.9914529922
2026-05-21,66bc6d4744c2e988f37150dc,500114618,unified-user-value-tf2-levcom-ctx1r-1a-model,LEVEL_END_SUCCESS_30,12,0.27977881666666665,3900000.0,1091137.5
2026-05-21,66bc8ac0fe46a882b7ace070,500114618,unified-user-value-tf2-levcom-bhv1p-1b-model,LEVEL_END_SUCCESS_30,1,0.33465677,1000000.0,334657.0
2026-05-21,66bc8c5879323cbca6ed00b4,500114618,unified-user-value-tf2-levcom-bhv1p-1b-model,LEVEL_END_SUCCESS_30,1726,0.28207264590324477,2300000.0,648767.117033604
2026-05-21,66bc8c5879323cbca6ed00b4,500114618,unified-user-value-tf2-levcom-ctx1r-1a-model,LEVEL_END_SUCCESS_30,63,0.27078267809523826,2300000.0,622800.1587301587
2026-05-21,66bc8c5879323cbca6ed00b4,500114618,unified-user-value-v11-cpe-lc-4-model,LEVEL_END_SUCCESS_30,2,0.8094547,2300000.0,1861746.0
2026-05-21,66bf9459adfd0f97414a0b0d,500104804,unified-user-value-tf2-levcom-bhv1p-1b-model,,1130,0.2273294070309734,700000.0,159130.60619469031
2026-05-21,66bf9459adfd0f97414a0b0d,500104804,unified-user-value-tf2-levcom-ctx1r-1a-model,,174,0.21532028413218388,700000.0,150724.2126436781
2026-05-21,66e02f7521f1ca90e54c43b4,500199981,unified-user-value-tf2-levcom-bhv1p-1b-model,,367089,0.40603563739109516,4000000.0,1624142.6160086526
2026-05-21,66e02f7521f1ca90e54c43b4,500199981,unified-user-value-tf2-levcom-ctx1r-1a-model,,212720,0.37908214548208446,4000000.0,1516328.6427181265
2026-05-21,66e02f7521f1ca90e54c43b4,500199981,unified-user-value-v11-cpe-lc-4-model,,167,0.39535688622754506,4000000.0,1581427.610778443
2026-05-21,66e3fe67eb681010edd64c92,500218858,unified-user-value-tf2-levcom-bhv1p-1b-model,Stage_clear_60,43514,0.0702657637049664,3469354.46063336,253218.98742933333
2026-05-21,66e3fe67eb681010edd64c92,500218858,unified-user-value-tf2-levcom-ctx1r-1a-model,Stage_clear_60,23236,0.13185265380390318,4702753.5290067047,673159.52009812417
2026-05-21,66fe7e96e2739c32399dbed1,500190914,unified-user-value-tf2-levcom-bhv1p-1b-model,,1263,0.54209563169437913,370000.0,200575.39113222493
2026-05-21,66fe7e96e2739c32399dbed1,500190914,unified-user-value-tf2-levcom-ctx1r-1a-model,,1242,0.27392542522624785,333574.87922705326,92272.611916264126
2026-05-21,66fe7e96e2739c32399dbed1,500190914,unified-user-value-v11-cpe-lc-4-model,,1,0.7121125,370000.0,263482.0
2026-05-21,6716c47a68d7c99ede56c63c,500031041,unified-user-value-tf2-levcom-bhv1p-1b-model,paid_imp_75,1440,0.27585200264236076,26900000.0,7420419.0208333228
2026-05-21,6716c47a68d7c99ede56c63c,500031041,unified-user-value-tf2-levcom-ctx1r-1a-model,paid_imp_75,1182,0.27599715591032153,26900000.0,7424323.6615905268
2026-05-21,6716c47a68d7c99ede56c63c,500031041,unified-user-value-v11-cpe-lc-4-model,paid_imp_75,14,0.65202378857142851,26900000.0,17539440.0
2026-05-21,671a17813020a9e55c8f9745,500199981,unified-user-value-tf2-levcom-bhv1p-1b-model,grt_7d_level40_notir,88524,0.28330469206367742,6000000.0,1699828.2264922487
2026-05-21,671a17813020a9e55c8f9745,500199981,unified-user-value-tf2-levcom-ctx1r-1a-model,grt_7d_level40_notir,92511,0.30784479276760573,6000000.0,1847068.8365924035
2026-05-21,671a17813020a9e55c8f9745,500199981,unified-user-value-v11-cpe-lc-4-model,grt_7d_level40_notir,70,0.37672710408571425,6000000.0,2260362.6857142858
2026-05-21,671a1a266dba57e2b2eb93ef,500199981,unified-user-value-tf2-levcom-bhv1p-1b-model,grt_7d_level40_notir,38397,0.25037740483865978,3000000.0,751132.24929030926
2026-05-21,671a1a266dba57e2b2eb93ef,500199981,unified-user-value-tf2-levcom-ctx1r-1a-model,grt_7d_level40_notir,21518,0.23918968223310744,3000000.0,717569.078445953
2026-05-21,671a1a266dba57e2b2eb93ef,500199981,unified-user-value-v11-cpe-lc-4-model,grt_7d_level40_notir,106,0.38881324892452812,3000000.0,1166439.8301886793
2026-05-21,6728c92b33e2df92c85bb371,500177040,unified-user-value-tf2-levcom-bhv1p-1b-model,af_ftd,1380,0.10264842084057962,130000000.0,13344294.765217386
2026-05-21,6728c92b33e2df92c85bb371,500177040,unified-user-value-tf2-levcom-ctx1r-1a-model,af_ftd,1829,0.081345897597594377,130000000.0,10574966.752870437
2026-05-21,6728c92b33e2df92c85bb371,500177040,unified-user-value-v11-cpe-lc-4-model,af_ftd,1,0.520777,130000000.0,67701008.0
2026-05-21,6729ec4fab1f7306fd3ee7ab,500215761,unified-user-value-tf2-levcom-bhv1p-1b-model,LEVEL_END_SUCCESS_40,37,0.17243355924324322,500000.0,86216.810810810814
2026-05-21,6729ec4fab1f7306fd3ee7ab,500215761,unified-user-value-v11-cpe-lc-4-model,LEVEL_END_SUCCESS_40,1,0.515355,500000.0,257678.0
2026-05-21,6729ef43f70d4bbd5c29bb76,500215761,unified-user-value-tf2-levcom-bhv1p-1b-model,LEVEL_END_SUCCESS_45,5174,0.273373030798222,12000000.0,3280476.5073444126
2026-05-21,6729ef43f70d4bbd5c29bb76,500215761,unified-user-value-tf2-levcom-ctx1r-1a-model,LEVEL_END_SUCCESS_45,2264,0.23150254124514125,12000000.0,2778030.60556537
2026-05-21,6729ef43f70d4bbd5c29bb76,500215761,unified-user-value-v11-cpe-lc-4-model,LEVEL_END_SUCCESS_45,32,0.48011931281249992,12000000.0,5761431.9062499991
2026-05-21,672b3af644f3e28f8d952268,500205921,unified-user-value-tf2-levcom-ctx1r-1a-model,LEVEL_END_SUCCESS_15,87,0.32633873942528729,1000000.0,326338.7356321839
2026-05-21,67330b8556bfca917cd9f1cc,500201983,unified-user-value-tf2-levcom-bhv1p-1b-model,eventA,45,0.30983277577777779,1800000.0,557699.08888888883
2026-05-21,673c7dfc11189c00acb68a5e,500201983,unified-user-value-tf2-levcom-bhv1p-1b-model,eventA,2,0.117755843,1170000.0,137774.5
2026-05-21,6743f398a770dc7c60c01313,500035177,unified-user-value-tf2-levcom-bhv1p-1b-model,40levelsplayed,10096,0.33585895370196095,6000000.0,2015153.8146790792
2026-05-21,6743f398a770dc7c60c01313,500035177,unified-user-value-tf2-levcom-ctx1r-1a-model,40levelsplayed,1065,0.32244801864319267,6000000.0,1934688.185915495
2026-05-21,6743f398a770dc7c60c01313,500035177,unified-user-value-v11-cpe-lc-4-model,40levelsplayed,105,0.733430644857143,6000000.0,4400584.0857142862
